millis,ax,ay,az,gx,gy,gz,mx,my,mz,temp,alt,pitch,yaw,roll
39997,0.00,0.00,-1.00,-0.12,-0.06,0.18,264.53,67.92,-59.06,26.64,1549.88,-0.06,74.24,179.88
40022,0.00,0.00,-1.00,0.00,-0.06,0.00,261.38,58.45,-53.00,26.61,1546.92,-0.05,74.30,179.89
40048,0.00,0.00,-1.00,-0.06,-0.06,0.06,261.38,58.45,-53.00,26.64,1550.56,-0.03,74.36,179.89
40072,0.00,0.00,-1.01,-0.12,0.00,0.06,261.38,58.45,-53.00,26.65,1547.62,-0.02,74.41,179.89
40096,-0.00,0.00,-1.00,-0.06,0.00,0.00,261.38,58.45,-53.00,26.59,1547.83,-0.01,74.45,179.89
40120,0.00,0.00,-1.00,0.00,0.00,0.00,261.38,58.45,-53.00,26.59,1549.09,0.00,74.50,179.89
40144,-0.00,0.00,-1.00,0.00,-0.12,0.12,267.68,64.76,-59.06,26.63,1548.94,0.02,74.47,179.88
40168,0.00,0.00,-1.00,-0.06,-0.06,0.12,267.68,64.76,-59.06,26.61,1549.15,0.01,74.44,179.88
40194,0.00,0.00,-1.00,0.00,-0.06,0.06,267.68,64.76,-59.06,26.61,1547.07,-0.01,74.41,179.88
40218,0.00,0.00,-1.00,0.00,0.00,0.12,267.68,64.76,-59.06,26.60,1549.64,-0.01,74.39,179.89
40242,-0.00,0.00,-1.00,0.00,-0.06,0.00,267.68,64.76,-59.06,26.62,1548.72,-0.00,74.37,179.87
40266,0.00,0.00,-1.00,0.06,0.00,0.18,250.36,66.34,-54.51,26.62,1549.79,-0.03,74.26,179.90
40291,0.00,0.00,-1.00,0.00,-0.06,0.06,250.36,66.34,-54.51,26.59,1548.57,-0.04,74.16,179.91
40316,-0.00,0.00,-1.01,0.06,-0.12,0.00,250.36,66.34,-54.51,26.61,1550.28,-0.04,74.07,179.91
40340,0.00,0.00,-1.00,-0.06,-0.06,0.00,250.36,66.34,-54.51,26.62,1547.99,-0.05,73.98,179.89
40365,-0.00,0.00,-1.01,-0.06,-0.06,0.00,250.36,66.34,-54.51,26.62,1546.55,-0.05,73.90,179.87
40389,0.00,0.00,-1.00,0.00,-0.06,0.00,267.68,58.45,-65.11,26.60,1549.30,-0.03,74.00,179.88
40413,-0.00,0.00,-1.00,0.00,-0.06,0.06,267.68,58.45,-65.11,26.61,1549.76,0.01,74.08,179.88
40437,-0.00,0.00,-1.00,-0.06,-0.06,0.06,267.68,58.45,-65.11,26.61,1547.46,0.04,74.16,179.87
40463,0.00,0.00,-1.00,-0.06,-0.06,0.12,267.68,58.45,-65.11,26.63,1547.41,0.05,74.24,179.86
40487,0.00,0.00,-1.00,-0.12,-0.12,0.06,267.68,58.45,-65.11,26.60,1547.10,0.05,74.31,179.85
40511,0.00,0.00,-1.00,-0.06,-0.12,0.12,253.51,75.82,-60.57,26.62,1550.16,-0.01,74.06,179.86
40536,0.00,0.00,-1.00,0.00,-0.06,0.06,253.51,75.82,-60.57,26.62,1548.35,-0.06,73.84,179.89
40560,0.00,0.00,-1.00,-0.06,-0.12,0.18,253.51,75.82,-60.57,26.61,1547.77,-0.09,73.63,179.90
40607,0.00,0.00,-1.00,-0.06,-0.12,0.06,253.51,75.82,-60.57,26.59,1550.62,-0.17,73.26,179.94
40632,0.00,0.00,-1.00,0.06,0.00,0.18,261.38,71.08,-59.06,26.61,1547.72,-0.17,73.21,179.92
40656,0.00,0.00,-1.00,-0.06,0.00,0.00,261.38,71.08,-59.06,26.59,1547.26,-0.16,73.16,179.93
40680,0.00,0.00,-1.00,-0.06,-0.06,0.00,261.38,71.08,-59.06,26.64,1549.30,-0.16,73.12,179.93
40704,-0.00,0.00,-1.00,0.00,-0.06,0.06,261.38,71.08,-59.06,26.60,1548.23,-0.14,73.08,179.93
40728,-0.00,0.00,-1.00,-0.12,0.06,0.06,261.38,71.08,-59.06,26.63,1545.82,-0.13,73.04,179.91
40754,0.00,0.00,-1.00,0.00,-0.06,0.00,250.36,66.34,-45.43,26.61,1545.63,-0.13,73.03,179.91
40778,0.00,0.00,-1.00,0.00,0.00,-0.06,250.36,66.34,-45.43,26.62,1547.07,-0.12,73.02,179.90
40802,-0.00,0.00,-1.00,0.06,-0.18,0.06,250.36,66.34,-45.43,26.61,1547.90,-0.09,73.01,179.91
40826,0.00,0.00,-1.00,0.00,-0.31,0.24,250.36,66.34,-45.43,26.60,1548.97,-0.08,72.99,179.92
40851,-0.00,0.00,-1.01,-0.06,-0.18,0.06,250.36,66.34,-45.43,26.62,1547.81,-0.06,72.98,179.93
40877,0.00,0.00,-1.00,-0.06,-0.06,0.00,244.06,69.50,-48.46,26.59,1548.48,-0.06,72.89,179.93
40908,-0.00,0.00,-1.00,-0.06,-0.06,0.06,244.06,69.50,-48.46,26.62,1550.29,-0.06,72.79,179.93
40940,0.00,0.00,-1.00,-0.06,-0.12,0.06,244.06,69.50,-48.46,26.61,1548.54,-0.06,72.70,179.94
40964,-0.00,0.00,-1.00,0.00,-0.12,-0.06,244.06,69.50,-48.46,26.59,1548.66,-0.04,72.63,179.94
40988,-0.00,0.00,-1.00,0.00,-0.12,0.00,244.06,69.50,-48.46,26.62,1548.60,-0.04,72.57,179.94
41012,-0.00,0.00,-1.00,-0.06,-0.06,0.06,256.66,72.66,-63.60,26.63,1549.21,-0.03,72.53,179.94
41038,-0.00,0.00,-1.00,-0.06,-0.06,0.06,256.66,72.66,-63.60,26.62,1546.49,-0.03,72.48,179.93
41062,0.00,0.00,-1.00,-0.12,-0.06,0.12,256.66,72.66,-63.60,26.60,1548.23,-0.04,72.44,179.93
41087,0.00,-0.00,-1.00,-0.06,-0.06,0.06,256.66,72.66,-63.60,26.63,1548.66,-0.05,72.40,179.96
41111,-0.00,0.00,-1.00,-0.12,-0.12,0.06,256.66,72.66,-63.60,26.63,1546.49,-0.04,72.37,179.96
41135,0.00,0.00,-1.00,-0.06,-0.18,0.18,256.66,66.34,-60.57,26.62,1548.44,-0.02,72.42,179.95
41161,-0.00,0.00,-1.00,-0.06,-0.06,0.06,256.66,66.34,-60.57,26.62,1548.20,0.01,72.48,179.95
41185,-0.00,0.00,-1.00,-0.06,-0.06,0.06,256.66,66.34,-60.57,26.62,1545.97,0.03,72.52,179.91
41209,-0.00,0.00,-1.00,-0.12,0.00,0.12,256.66,66.34,-60.57,26.61,1546.22,0.04,72.57,179.88
41233,0.00,-0.00,-1.00,-0.06,-0.12,0.06,256.66,66.34,-60.57,26.60,1547.44,0.03,72.61,179.90
41258,0.00,0.00,-1.00,-0.12,-0.06,0.06,264.53,74.24,-62.08,26.65,1549.61,0.01,72.57,179.90
41282,0.00,0.00,-1.00,0.00,0.00,0.00,264.53,74.24,-62.08,26.62,1545.69,0.00,72.53,179.90
41307,0.00,0.00,-1.00,0.00,-0.06,0.12,264.53,74.24,-62.08,26.61,1547.56,-0.00,72.49,179.91
41332,-0.00,0.00,-1.01,0.00,0.00,0.00,264.53,74.24,-62.08,26.60,1548.84,0.01,72.46,179.91
41356,0.00,0.00,-1.00,-0.06,-0.06,0.06,264.53,74.24,-62.08,26.61,1549.33,0.00,72.43,179.91
41380,-0.00,0.00,-1.01,-0.06,-0.18,0.12,259.81,63.19,-51.48,26.61,1546.92,0.03,72.53,179.91
41404,0.00,0.00,-1.00,-0.06,-0.06,0.06,259.81,63.19,-51.48,26.62,1551.01,0.04,72.63,179.90
41430,0.00,0.00,-1.00,0.00,-0.06,-0.06,259.81,63.19,-51.48,26.62,1546.73,0.06,72.73,179.90
41454,-0.00,0.00,-1.00,-0.12,-0.12,0.18,259.81,63.19,-51.48,26.61,1545.14,0.08,72.82,179.89
41478,-0.00,0.00,-1.00,0.00,-0.06,-0.06,259.81,63.19,-51.48,26.61,1546.85,0.09,72.90,179.90
41503,-0.01,-0.01,-0.99,-9.34,-1.04,-11.17,251.94,74.24,-59.06,26.61,1548.32,0.18,73.05,179.82
41527,0.05,0.04,-1.00,-166.32,-11.11,-170.84,251.94,74.24,-59.06,26.64,1549.09,0.17,77.00,175.54
41551,-0.19,0.36,-0.89,-28.69,11.47,-120.18,251.94,74.24,-59.06,26.61,1547.62,1.03,79.67,173.46
41577,-0.04,0.11,-1.00,-8.36,-2.93,49.62,251.94,74.24,-59.06,26.61,1544.59,0.91,77.68,173.36
41601,0.06,0.12,-1.01,5.19,5.00,-19.04,251.94,74.24,-59.06,26.62,1547.53,0.08,77.68,173.47
41626,0.02,0.22,-1.22,115.91,11.23,0.98,211.00,45.81,-56.03,26.62,1547.43,-0.36,77.52,175.77
41650,0.21,0.11,-1.32,193.66,55.11,185.12,211.00,45.81,-56.03,26.62,1548.57,-2.87,72.98,-179.52
41674,0.24,-0.10,-1.21,305.24,122.68,340.82,211.00,45.81,-56.03,26.62,1550.65,-6.06,64.68,-171.10
41705,0.09,-0.30,-1.05,444.03,168.52,437.81,211.00,45.81,-56.03,26.63,1551.38,-6.94,51.48,-155.40
41729,0.06,-0.49,-0.88,366.21,212.46,310.97,211.00,45.81,-56.03,26.63,1546.33,-7.55,43.47,-144.96
41753,0.17,-0.62,-0.98,471.74,215.76,272.34,462.93,108.99,101.45,26.61,1547.07,-7.63,35.49,-132.46
41778,-0.04,-0.76,-0.59,504.52,276.25,314.45,462.93,108.99,101.45,26.60,1550.65,-4.60,26.05,-118.50
41802,-0.25,-0.97,-0.21,420.04,213.87,218.57,462.93,108.99,101.45,26.62,1547.92,-0.59,19.31,-106.79
41828,-0.14,-0.78,-0.22,359.74,137.02,109.25,462.93,108.99,101.45,26.60,1551.56,2.43,15.38,-97.59
41852,-0.19,-0.68,-0.16,281.49,101.56,91.25,462.93,108.99,101.45,26.62,1548.11,5.20,12.74,-91.59
41877,-0.19,-0.86,0.05,134.34,29.85,41.81,491.27,279.59,473.95,26.65,1547.83,6.20,10.87,-89.32
41901,0.03,-0.96,-0.14,127.56,33.57,34.61,491.27,279.59,473.95,26.62,1549.49,6.43,9.38,-87.36
41925,-0.12,-0.89,0.09,135.44,44.74,42.91,491.27,279.59,473.95,26.62,1547.59,7.09,7.24,-85.08
41949,-0.05,-0.87,0.01,72.45,19.84,26.92,491.27,279.59,473.95,26.60,1545.87,7.18,5.92,-84.34
41975,-0.07,-1.01,0.12,62.38,17.15,-3.11,491.27,279.59,473.95,26.62,1547.16,6.41,4.34,-83.65
42000,-0.08,-1.00,0.17,86.91,21.18,3.11,445.61,325.40,563.29,26.62,1547.83,5.96,2.47,-82.24
42024,-0.16,-0.82,0.18,94.97,31.31,38.27,445.61,325.40,563.29,26.63,1547.07,6.83,0.34,-80.60
42048,-0.10,-0.80,0.12,10.01,-0.18,-9.16,445.61,325.40,563.29,26.63,1547.46,6.21,-0.99,-81.11
42072,-0.14,-0.76,0.17,-33.57,1.65,2.50,445.61,325.40,563.29,26.64,1548.41,6.02,-2.50,-82.46
42098,-0.20,-0.73,0.14,-118.10,-22.71,-0.37,445.61,325.40,563.29,26.62,1546.18,6.05,-3.46,-86.05
42123,-0.13,-1.01,0.08,-230.65,-74.83,-73.67,421.99,333.30,552.69,26.62,1549.08,3.79,-2.87,-92.15
42147,-0.02,-0.88,-0.10,-205.51,-57.56,-107.48,421.99,333.30,552.69,26.62,1548.14,0.82,-2.12,-97.83
42171,0.04,-0.65,-0.29,-265.87,-78.55,-145.69,421.99,333.30,552.69,26.60,1548.44,-2.62,-0.08,-105.25
42195,0.03,-0.82,-0.22,-375.67,-86.91,-142.15,421.99,333.30,552.69,26.65,1546.42,-5.47,2.36,-115.18
42221,0.17,-0.98,-0.56,-536.19,-134.95,-220.70,421.99,333.30,552.69,26.66,1548.32,-8.74,7.95,-130.44
42246,0.22,-0.56,-0.69,-459.23,-109.13,-180.11,530.64,214.83,308.90,26.63,1548.78,-10.19,13.18,-142.91
42270,-0.06,-0.49,-0.65,-428.77,-113.46,-149.11,530.64,214.83,308.90,26.63,1546.85,-8.72,17.87,-153.52
42295,0.22,-1.08,-0.91,-390.32,-143.13,-294.74,530.64,214.83,308.90,26.60,1548.72,-8.44,26.03,-162.59
42319,0.18,-0.30,-0.92,-300.72,-113.46,-289.43,530.64,214.83,308.90,26.62,1546.61,-7.98,34.14,-170.34
42367,0.26,-0.33,-1.10,-137.57,-96.19,-151.00,357.43,91.62,3.03,26.63,1546.76,-5.17,44.20,-176.43
42391,0.37,-0.17,-1.21,-72.39,-32.17,-57.74,357.43,91.62,3.03,26.62,1546.15,-5.42,46.73,-177.96
42416,-0.32,-0.14,-0.70,-51.45,-35.28,-20.02,357.43,91.62,3.03,26.61,1547.59,-3.11,47.87,-178.78
42440,0.20,0.03,-1.26,-80.87,-106.75,-56.46,357.43,91.62,3.03,26.62,1546.39,-1.08,50.34,179.05
42464,0.07,0.33,-1.01,-106.32,-9.03,-49.93,357.43,91.62,3.03,26.65,1548.17,-0.96,52.41,175.19
42490,-0.02,0.02,-1.01,-39.61,-4.27,-23.32,289.73,112.15,-65.11,26.65,1547.83,-0.31,53.76,174.50
42514,-0.00,0.01,-1.00,-21.24,-2.14,-19.84,289.73,112.15,-65.11,26.63,1547.62,0.02,54.88,174.49
42539,-0.01,0.05,-1.01,-12.70,-0.92,0.49,289.73,112.15,-65.11,26.61,1547.74,0.26,55.49,174.42
42563,-0.01,0.04,-1.01,12.39,1.04,2.26,289.73,112.15,-65.11,26.64,1547.29,0.40,56.03,175.01
42587,-0.01,0.02,-1.00,36.32,3.78,1.53,289.73,112.15,-65.11,26.62,1548.81,0.44,56.58,176.27
42611,-0.01,0.02,-1.00,54.02,2.62,8.97,292.88,105.84,-56.03,26.62,1549.21,0.51,57.01,177.83
42637,-0.08,-0.03,-1.01,48.77,-5.13,-6.23,292.88,105.84,-56.03,26.65,1548.72,1.28,57.81,179.51
42661,-0.01,-0.05,-0.99,-10.56,0.79,-0.06,292.88,105.84,-56.03,26.61,1546.46,1.24,58.43,179.65
42686,-0.00,-0.02,-0.99,-57.92,5.07,1.89,292.88,105.84,-56.03,26.63,1546.27,1.07,58.97,178.42
42710,-0.00,0.04,-1.01,-46.39,-2.20,3.78,292.88,105.84,-56.03,26.61,1546.39,1.11,59.43,177.18
42734,-0.00,0.04,-1.01,28.26,1.46,-1.10,291.30,101.10,-78.74,26.65,1548.78,1.09,59.96,177.88
42764,-0.01,-0.04,-1.00,51.94,-4.33,-2.44,291.30,101.10,-78.74,26.62,1546.40,1.25,60.61,179.98
42789,-0.00,-0.05,-0.99,-11.05,0.92,0.31,291.30,101.10,-78.74,26.64,1548.63,1.20,61.08,-179.97
42813,0.02,0.03,-0.99,-65.80,2.69,3.23,291.30,101.10,-78.74,26.63,1547.50,0.95,61.44,178.15
42837,-0.00,0.04,-1.01,-10.68,-0.61,0.61,291.30,101.10,-78.74,26.61,1546.95,0.96,61.83,177.81
42862,-0.00,0.03,-1.01,55.24,2.75,-3.11,291.30,110.57,-57.54,26.63,1544.78,0.85,62.25,179.17
42886,-0.00,-0.04,-0.99,34.97,-3.17,-1.46,291.30,110.57,-57.54,26.61,1549.67,0.90,62.60,-179.57
42919,-0.00,-0.03,-0.99,-50.11,4.39,2.62,291.30,110.57,-57.54,26.60,1548.75,0.66,62.95,178.98
42943,-0.00,0.04,-1.02,-17.40,-0.92,1.10,291.30,110.57,-57.54,26.60,1544.96,0.65,63.20,178.39
42968,-0.01,0.03,-1.00,49.74,2.26,-2.81,283.43,86.88,-56.03,26.64,1547.47,0.68,63.72,179.51
42992,-0.00,-0.04,-0.99,14.95,-1.46,-0.55,283.43,86.88,-56.03,26.61,1551.08,0.72,64.16,-179.81
43016,-0.00,-0.02,-0.99,-44.49,3.91,2.56,283.43,86.88,-56.03,26.64,1550.13,0.61,64.51,179.22
43042,-0.00,0.04,-1.02,-10.31,-0.61,0.67,283.43,86.88,-56.03,26.63,1545.66,0.65,64.91,178.75
43066,0.01,-0.02,-1.00,49.68,-1.53,-2.69,283.43,86.88,-56.03,26.62,1547.44,0.58,65.33,-179.77
43091,-0.00,-0.04,-1.00,10.07,-0.98,-0.37,296.02,108.99,-43.91,26.62,1549.15,0.56,65.51,-179.24
43115,0.01,-0.00,-1.01,-46.75,2.93,2.32,296.02,108.99,-43.91,26.63,1543.34,0.33,65.61,179.53
43139,-0.00,0.03,-1.01,5.07,0.31,-0.24,296.02,108.99,-43.91,26.65,1550.40,0.31,65.76,179.41
43165,-0.00,-0.02,-0.99,34.67,-2.81,-1.89,296.02,108.99,-43.91,26.62,1548.69,0.37,65.95,-179.40
43189,-0.00,-0.02,-0.99,-22.83,2.01,1.22,296.02,108.99,-43.91,26.64,1548.48,0.29,66.04,-179.83
43214,-0.00,0.03,-1.01,-16.05,-0.79,1.16,291.30,113.73,-51.48,26.64,1546.27,0.28,66.04,179.45
43238,0.00,-0.02,-1.00,36.56,-1.65,-1.59,291.30,113.73,-51.48,26.60,1548.20,0.25,66.10,-179.38
43262,0.01,0.06,-1.00,-29.48,1.10,-0.85,291.30,113.73,-51.48,26.63,1547.86,0.10,66.14,179.27
43286,0.00,-0.03,-0.99,-3.30,-0.24,0.00,291.30,113.73,-51.48,26.64,1547.95,0.07,66.16,179.57
43312,0.02,0.00,-1.01,-7.87,-1.10,-24.90,291.30,113.73,-51.48,26.61,1548.84,-0.09,66.81,179.40
43337,0.01,0.01,-1.01,0.85,0.00,-12.39,289.73,86.88,-62.08,26.61,1547.68,-0.10,67.38,179.41
43361,-0.00,0.01,-1.00,9.70,1.28,-1.53,289.73,86.88,-62.08,26.62,1549.76,-0.05,67.66,179.66
43385,0.02,-0.01,-1.00,6.10,-0.43,-1.16,289.73,86.88,-62.08,26.65,1547.77,-0.14,67.91,179.91
43409,0.00,-0.00,-1.01,0.24,-0.24,-2.99,289.73,86.88,-62.08,26.63,1547.01,-0.09,68.20,179.93
43435,-0.02,-0.03,-1.00,2.38,-0.37,-4.03,289.73,86.88,-62.08,26.60,1549.24,0.11,68.50,-179.78
43459,-0.00,0.02,-1.01,-15.87,-0.37,0.43,294.45,101.10,-57.54,26.63,1546.46,0.13,68.51,179.61
43484,-0.00,-0.03,-1.00,-9.70,0.61,0.49,294.45,101.10,-57.54,26.66,1546.06,0.12,68.52,179.70
43508,0.01,-0.02,-1.00,15.62,0.67,-0.73,294.45,101.10,-57.54,26.62,1548.47,0.02,68.55,-179.73
43532,0.00,0.02,-1.01,-5.07,-0.37,0.37,294.45,101.10,-57.54,26.65,1546.48,0.03,68.56,179.97
43556,0.00,-0.00,-1.00,5.86,0.37,-0.31,294.45,101.10,-57.54,26.63,1547.53,0.02,68.58,-179.89
43582,-0.00,0.03,-1.01,-0.37,-0.12,0.00,285.00,107.41,-45.43,26.62,1551.29,0.02,68.44,179.82
43606,-0.00,-0.02,-0.99,11.47,-0.79,-0.61,285.00,107.41,-45.43,26.61,1547.07,0.04,68.34,-179.66
43631,-0.00,0.02,-1.01,-16.30,-0.43,1.16,285.00,107.41,-45.43,26.63,1545.41,0.06,68.21,179.66
43655,-0.00,-0.02,-1.00,6.35,-0.49,-0.37,285.00,107.41,-45.43,26.64,1547.25,0.07,68.12,-179.97
43679,-0.00,0.03,-1.01,-2.14,0.00,0.18,285.00,107.41,-45.43,26.61,1548.41,0.07,68.02,179.71
43705,-0.01,-0.06,-0.99,-14.22,0.85,0.79,286.58,93.20,-46.94,26.62,1548.35,0.17,68.13,179.97
43729,-0.01,-0.00,-1.00,10.07,0.98,16.24,286.58,93.20,-46.94,26.61,1550.52,0.21,67.86,-179.79
43753,-0.00,0.02,-1.01,13.12,0.55,4.70,286.58,93.20,-46.94,26.64,1545.69,0.21,67.88,-179.70
43778,-0.01,-0.03,-0.99,3.36,-0.79,-18.19,286.58,93.20,-46.94,26.64,1547.71,0.30,68.45,-179.40
43810,0.02,0.02,-1.00,-1.65,-0.37,4.70,286.58,93.20,-46.94,26.63,1545.66,0.02,68.43,-179.77
43848,-0.00,-0.01,-1.00,9.09,-2.01,1.53,283.43,99.52,-49.97,26.63,1544.84,0.11,68.36,-179.33
43872,0.00,-0.01,-1.01,-1.89,-1.40,1.34,283.43,99.52,-49.97,26.64,1547.29,0.09,68.34,-179.42
43897,-0.02,-0.01,-1.01,-0.24,-1.89,2.44,283.43,99.52,-49.97,26.63,1548.90,0.34,68.28,-179.42
43921,-0.01,-0.00,-1.00,-8.61,-0.37,1.71,283.43,99.52,-49.97,26.66,1547.44,0.39,68.25,-179.67
43945,-0.00,0.01,-1.00,-2.32,-0.37,0.31,283.43,99.52,-49.97,26.62,1547.68,0.36,68.25,-179.84
43969,-0.00,0.00,-1.00,0.06,-0.73,-0.92,294.45,101.10,-63.60,26.61,1549.97,0.37,68.30,-179.87
43995,-0.01,-0.00,-1.01,-0.43,-0.55,-4.70,294.45,101.10,-63.60,26.63,1549.24,0.39,68.46,-179.90
44019,-0.00,0.00,-1.00,-1.16,-0.31,-6.90,294.45,101.10,-63.60,26.61,1546.46,0.37,68.64,-179.94
44044,-0.00,-0.00,-1.00,-0.61,-0.12,-1.53,294.45,101.10,-63.60,26.62,1547.09,0.35,68.68,-179.95
44068,-0.01,0.00,-1.00,-0.61,-0.24,-0.67,294.45,101.10,-63.60,26.64,1549.64,0.35,68.70,179.99
44092,-0.00,-0.01,-1.00,-12.57,-0.85,0.55,289.73,90.04,-68.14,26.62,1546.39,0.37,68.80,179.73
44118,-0.01,0.03,-1.01,5.43,0.85,-0.73,289.73,90.04,-68.14,26.61,1548.99,0.37,68.93,179.60
44142,-0.00,-0.00,-1.00,6.90,0.37,1.65,289.73,90.04,-68.14,26.64,1547.71,0.35,68.99,179.83
44166,-0.00,0.00,-1.01,24.66,-2.26,-0.79,289.73,90.04,-68.14,26.62,1547.74,0.41,69.11,-179.59
44191,-0.01,-0.01,-1.01,36.19,-2.93,-1.46,289.73,90.04,-68.14,26.61,1546.82,0.51,69.23,-178.69
44215,-0.01,-0.03,-1.00,46.20,-3.54,8.00,299.17,102.68,-53.00,26.62,1547.92,0.62,69.01,-177.49
44239,-0.01,-0.08,-0.98,39.31,-2.08,8.36,299.17,102.68,-53.00,26.62,1549.02,0.71,68.80,-176.23
44265,-0.00,-0.06,-1.00,6.96,-0.37,0.43,299.17,102.68,-53.00,26.64,1547.83,0.61,68.80,-176.07
44289,-0.02,-0.05,-1.00,14.53,-0.79,-2.62,299.17,102.68,-53.00,26.64,1548.01,0.67,68.87,-175.87
44314,-0.01,-0.08,-1.00,15.14,-1.77,-9.46,299.17,102.68,-53.00,26.62,1545.32,0.72,69.10,-175.41
44338,-0.01,-0.10,-0.99,1.46,-0.37,-6.16,318.07,96.36,-53.00,26.65,1546.05,0.73,69.39,-175.23
44362,-0.03,-0.08,-1.01,42.11,2.69,34.91,318.07,96.36,-53.00,26.64,1545.05,0.91,68.68,-174.31
44388,0.04,-0.13,-1.35,38.45,51.45,-17.70,318.07,96.36,-53.00,26.64,1548.23,-0.82,69.16,-173.39
44412,0.03,-0.04,-1.31,-17.76,-14.65,-17.40,318.07,96.36,-53.00,26.62,1551.22,-0.56,69.76,-174.49
44437,0.12,-0.06,-1.38,1.53,1.16,15.14,318.07,96.36,-53.00,26.62,1548.62,-1.16,69.49,-174.86
44461,0.05,-0.13,-1.26,2.38,3.60,17.70,329.09,104.26,-33.31,26.65,1550.70,-1.36,69.12,-174.70
44485,0.00,-0.26,-1.11,-14.22,-1.59,2.20,329.09,104.26,-33.31,26.64,1545.72,-1.14,69.13,-173.90
44511,0.06,-0.16,-1.21,-17.21,-10.38,-7.81,329.09,104.26,-33.31,26.65,1546.24,-1.20,69.44,-174.08
44535,0.08,-0.09,-1.22,-13.67,0.43,3.42,329.09,104.26,-33.31,26.63,1547.95,-1.57,69.43,-174.68
44560,0.04,-0.03,-1.19,10.07,13.31,18.92,329.09,104.26,-33.31,26.61,1549.02,-1.87,69.03,-175.00
44584,0.04,-0.08,-1.16,-9.77,8.48,6.29,332.24,110.57,-42.40,26.63,1549.02,-2.11,68.90,-175.42
44608,0.04,-0.03,-1.16,-8.97,11.23,-5.19,332.24,110.57,-42.40,26.62,1547.46,-2.39,69.07,-176.13
44633,0.01,-0.01,-1.14,-4.94,16.78,3.78,332.24,110.57,-42.40,26.64,1552.08,-2.48,69.02,-176.76
44658,-0.00,-0.06,-1.10,-0.24,14.71,4.09,332.24,110.57,-42.40,26.64,1550.61,-2.41,68.94,-176.75
44683,-0.03,-0.07,-1.05,-0.49,8.79,-1.83,332.24,110.57,-42.40,26.64,1547.62,-1.96,69.02,-176.71
44707,0.02,-0.09,-1.11,7.26,4.52,-3.30,324.37,102.68,-25.74,26.62,1548.56,-1.93,69.18,-176.35
44731,0.02,-0.13,-1.09,5.55,2.32,-2.87,324.37,102.68,-25.74,26.63,1548.01,-1.88,69.31,-175.71
44756,0.08,-0.10,-1.15,-3.42,2.81,-6.90,324.37,102.68,-25.74,26.62,1548.71,-2.29,69.54,-175.67
44781,-0.03,-0.15,-1.02,15.69,13.18,15.44,324.37,102.68,-25.74,26.64,1545.93,-1.92,69.15,-174.58
44806,-0.02,-0.22,-0.92,-3.36,-3.36,-15.50,324.37,102.68,-25.74,26.63,1545.41,-1.43,69.57,-173.58
44830,-0.00,-0.11,-1.01,22.28,8.42,4.76,346.41,102.68,-25.74,26.66,1547.00,-1.37,69.56,-173.10
44854,-0.09,-0.30,-0.91,29.60,-6.77,0.61,346.41,102.68,-25.74,26.64,1547.18,-0.46,69.65,-171.11
44879,0.09,0.08,-1.25,-8.12,-27.40,-43.33,346.41,102.68,-25.74,26.65,1548.62,-0.35,70.86,-172.60
44908,0.01,-0.03,-1.14,2.99,-5.13,0.37,346.41,102.68,-25.74,26.65,1548.75,-0.23,70.91,-173.53
44933,-0.06,-0.03,-1.09,-5.19,-13.61,3.48,346.41,102.68,-25.74,26.64,1548.32,0.55,70.88,-174.31
44957,0.09,-0.09,-1.18,-20.14,-14.95,2.01,335.39,101.10,-18.17,26.63,1550.03,0.17,70.88,-175.01
44981,0.02,-0.05,-1.15,-10.50,-2.44,18.92,335.39,101.10,-18.17,26.64,1547.98,0.07,70.44,-175.65
45006,0.01,-0.06,-1.09,-11.90,3.11,18.98,335.39,101.10,-18.17,26.64,1550.55,-0.06,70.02,-176.12
45031,0.01,-0.16,-1.05,-5.86,-6.41,-3.91,335.39,101.10,-18.17,26.66,1547.95,0.04,70.21,-175.51
45056,-0.01,-0.11,-1.00,4.27,-1.34,5.68,335.39,101.10,-18.17,26.65,1547.61,0.21,70.14,-175.15
45080,0.03,-0.06,-1.04,6.53,-1.95,0.55,325.94,107.41,-12.11,26.64,1549.88,-0.04,70.07,-175.26
45104,-0.02,-0.13,-0.90,27.77,-8.00,5.25,325.94,107.41,-12.11,26.66,1549.69,0.35,69.92,-173.99
45128,0.01,-0.16,-0.99,31.43,1.89,14.10,325.94,107.41,-12.11,26.64,1551.74,0.21,69.54,-172.72
45153,0.02,-0.13,-0.92,-2.87,-14.22,-13.61,325.94,107.41,-12.11,26.64,1548.59,0.28,69.90,-172.61
45179,0.08,-0.04,-1.03,6.41,-1.16,3.60,325.94,107.41,-12.11,26.64,1549.63,-0.37,69.78,-173.19
45203,0.05,-0.09,-0.91,15.26,5.86,3.91,340.11,108.99,-10.60,26.67,1550.21,-0.94,69.68,-172.99
45236,0.04,-0.21,-0.87,6.71,6.04,-13.06,340.11,108.99,-10.60,26.63,1551.44,-1.55,70.05,-171.40
45267,0.04,-0.13,-0.93,-3.17,4.15,-15.01,340.11,108.99,-10.60,26.65,1549.82,-1.97,70.46,-171.68
45292,-0.01,-0.13,-0.90,-14.95,6.47,-5.07,340.11,108.99,-10.60,26.67,1548.90,-1.75,70.49,-172.10
45318,0.00,-0.18,-0.81,-9.09,-4.46,-9.16,338.54,110.57,-15.14,26.64,1550.31,-1.39,70.62,-171.49
